,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19000,Precalculus Skills Development,202230,Summer 2022,001,32544,"McKee, Ricki L.",,,,,,,,,,,,,,,,,4.1%,95.9%,,,,,,
,,,,,,002,32546,"McKee, Ricki L.",,,,,,,,,,,,,,,,,8.8%,89.5%,,,,,1.8%,
,,26100,Multivariate Calculus,202230,Summer 2022,600,29126,"Knight, Joseph",7.1%,,,,7.1%,21.4%,7.1%,7.1%,7.1%,7.1%,7.1%,,7.1%,,14.3%,,,,,,,,7.1%,
,,,,,,800,29125,"Haug, John A.",7.1%,,14.3%,,14.3%,14.3%,7.1%,7.1%,7.1%,7.1%,,,7.1%,,7.1%,,,,,,,,7.1%,
,,,,,,900,29133,"Hardwick, Gareth C.",9.8%,7.3%,2.4%,,19.5%,9.8%,12.2%,9.8%,4.9%,14.6%,2.4%,,,,2.4%,,,,,,,,4.9%,
,,,,,,901,31185,"Gismondi, Nicholas D.",17.5%,7.5%,12.5%,,5.0%,5.0%,7.5%,10.0%,5.0%,10.0%,5.0%,,5.0%,,10.0%,,,,,,,,,
,,,,,,902,31186,"Liu, Yiran",16.7%,11.9%,9.5%,,14.3%,4.8%,19.0%,11.9%,2.4%,,7.1%,,,,2.4%,,,,,,,,,
,,,,,,903,31187,"Liu, Yiran",7.5%,17.5%,20.0%,,12.5%,2.5%,7.5%,5.0%,5.0%,7.5%,5.0%,,,,5.0%,,,,,,,,5.0%,
,,,,,,904,31188,"Hosseinijafari, Farid",18.4%,13.2%,13.2%,,10.5%,5.3%,13.2%,10.5%,2.6%,5.3%,5.3%,,2.6%,,,,,,,,,,,
,,,,,,905,31189,"Kavouras, Andreas A.",,8.1%,16.2%,,,24.3%,21.6%,16.2%,2.7%,2.7%,2.7%,,2.7%,,2.7%,,,,,,,,,
,,,,,,906,31190,"Tarasova, Yevgeniya V.",5.1%,5.1%,5.1%,,15.4%,12.8%,12.8%,7.7%,5.1%,12.8%,10.3%,,2.6%,,2.6%,,,,,,,,2.6%,
,,,,,,907,31191,"Selk, Zachary A.",5.0%,10.0%,12.5%,,15.0%,2.5%,7.5%,15.0%,2.5%,5.0%,7.5%,,,,15.0%,,,,,,,,2.5%,
,,,,,,908,31192,"Lancette, Steven R.",9.8%,4.9%,7.3%,,12.2%,7.3%,7.3%,9.8%,14.6%,9.8%,7.3%,,2.4%,,2.4%,,,,,,,,4.9%,
,,,,,,909,31193,"Lancette, Steven R.",2.5%,7.5%,2.5%,,20.0%,,5.0%,15.0%,10.0%,15.0%,10.0%,,2.5%,,5.0%,,,,,,,,5.0%,
,,26200,Lin Alg Diff Equats,202230,Summer 2022,001,17394,"Berardi, Maria",5.9%,5.9%,5.9%,,23.5%,11.8%,11.8%,5.9%,11.8%,,11.8%,,5.9%,,,,,,,,,,,
,,26500,Linear Algebra,202230,Summer 2022,100,29147,"Xu, Ping",3.8%,,11.5%,,11.5%,3.8%,15.4%,7.7%,3.8%,15.4%,11.5%,,3.8%,,11.5%,,,,,,,,,
,,,,,,951,27976,"Xu, Ping",8.0%,16.0%,2.0%,,14.0%,14.0%,14.0%,8.0%,2.0%,14.0%,8.0%,,,,,,,,,,,,,
,,,,,,952,25619,"Xu, Ping",18.0%,2.0%,,,14.0%,6.0%,16.0%,4.0%,2.0%,26.0%,4.0%,,6.0%,,,,,,,,,,2.0%,
,,,,,,953,12560,"Xu, Ping",10.0%,6.0%,16.0%,,18.0%,10.0%,8.0%,2.0%,,22.0%,4.0%,,2.0%,,,,,,,,,,2.0%,
,,,,,,954,13334,"Xu, Ping",14.3%,6.1%,8.2%,,12.2%,8.2%,12.2%,4.1%,2.0%,28.6%,2.0%,,2.0%,,,,,,,,,,,
,,26600,Ordinary Differ Equatn,202230,Summer 2022,500,29149,"Zhang, Ying",4.3%,,13.0%,,21.7%,13.0%,8.7%,8.7%,8.7%,8.7%,4.3%,,,,8.7%,,,,,,,,,
,,,,,,961,10034,"Zhang, Ying",15.6%,6.7%,2.2%,,4.4%,,8.9%,11.1%,,15.6%,6.7%,,6.7%,,15.6%,,,,,,,,6.7%,
,,,,,,962,27977,"Zhang, Ying",12.8%,6.4%,8.5%,,2.1%,8.5%,12.8%,10.6%,8.5%,4.3%,,,6.4%,,14.9%,,,,,,,,4.3%,
,,,,,,963,12561,"Zhang, Ying",17.4%,6.5%,8.7%,,8.7%,6.5%,8.7%,4.3%,10.9%,4.3%,6.5%,4.3%,,,10.9%,,,,,,,,2.2%,
,,,,,,964,13335,"Zhang, Ying",13.0%,6.5%,4.3%,,8.7%,15.2%,6.5%,8.7%,2.2%,4.3%,2.2%,2.2%,6.5%,,15.2%,,,,,,,,4.3%,
,,30300,Diff Equa Inc Systems,202230,Summer 2022,001,29151,"Kadattur Vasudevan, Shuddhodan",9.1%,9.1%,18.2%,,9.1%,9.1%,9.1%,9.1%,9.1%,9.1%,,,,,,,,,,,,,9.1%,
,,,,,,931,24807,"Kadattur Vasudevan, Shuddhodan",13.9%,11.1%,19.4%,,8.3%,11.1%,11.1%,,11.1%,8.3%,2.8%,,,,,,,,,,,,2.8%,
,,,,,,932,10078,"Kadattur Vasudevan, Shuddhodan",13.5%,5.4%,18.9%,,2.7%,5.4%,27.0%,2.7%,2.7%,10.8%,5.4%,,,,2.7%,,,,,,,,2.7%,
,,,,,,933,14499,"Kadattur Vasudevan, Shuddhodan",15.6%,3.1%,21.9%,,6.3%,12.5%,9.4%,3.1%,,12.5%,9.4%,,3.1%,,3.1%,,,,,,,,,
,,,,,,934,12681,"Kadattur Vasudevan, Shuddhodan",13.9%,13.9%,8.3%,,5.6%,8.3%,16.7%,5.6%,,13.9%,,,8.3%,,2.8%,,,,,,,,2.8%,
,,34100,Foundations Analysis,202230,Summer 2022,001,10371,"Glubokov, Andrey",12.5%,18.8%,18.8%,,,12.5%,,,6.3%,6.3%,,6.3%,6.3%,,,,,,,,,,12.5%,
,,35100,Elem Linear Algebra,202230,Summer 2022,002,30244,"Yhee, Farrah C.",5.4%,5.4%,10.7%,,14.3%,12.5%,12.5%,3.6%,3.6%,10.7%,1.8%,,1.8%,,3.6%,,,,,,,,14.3%,
,,41600,Probability,202230,Summer 2022,001,23686,"Noack, Christian J.",7.7%,7.7%,7.7%,7.7%,23.1%,15.4%,,15.4%,,,,,7.7%,,7.7%,,,,,,,,,
,,,,,,002,30245,"Noack, Christian J.",,10.0%,10.0%,,10.0%,15.0%,25.0%,5.0%,,5.0%,5.0%,,,,15.0%,,,,,,,,,
,,51100,Linear Algebra Appl,202230,Summer 2022,OL1,29153,"Hao, Zhaopeng",8.2%,20.4%,22.4%,,12.2%,16.3%,10.2%,2.0%,,2.0%,,,,,,,,,,,,,6.1%,
,,,,,,WNG,10829,"Hao, Zhaopeng",34.0%,11.3%,24.5%,,11.3%,3.8%,13.2%,,,1.9%,,,,,,,,,,,,,,
,,52700,Adv Math Engr Phys I,202230,Summer 2022,OL1,29154,"Park, Moongyu",22.5%,15.0%,20.0%,,7.5%,5.0%,12.5%,5.0%,2.5%,5.0%,,2.5%,,,,,,,,,,,2.5%,
,,,,,,WNG,12418,"Park, Moongyu",22.7%,6.8%,43.2%,2.3%,6.8%,6.8%,9.1%,2.3%,,,,,,,,,,,,,,,,
,,59800,Complex Analysis,202230,Summer 2022,530,27848,"Daniels, Taylor S.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
MCMP,MCMP-Med Chem &Molecular Pharm,42200,Immunology,202230,Summer 2022,001,12728,"Hazbun, Tony R.",61.1%,,,,11.1%,,16.7%,,,,11.1%,,,,,,,,,,,,,
ME,ME-Mechanical Engineering,20000,Thermodynamics I,202230,Summer 2022,001,12266,"Naik, Sameer V.",58.3%,8.3%,8.3%,,,8.3%,,,8.3%,,,,,,8.3%,,,,,,,,,
,,,,,,002,32026,"Naik, Sameer V.",17.1%,9.4%,2.6%,,7.7%,8.5%,10.3%,8.5%,3.4%,6.8%,3.4%,6.8%,0.9%,,9.4%,0.9%,,,,,,,4.3%,
,,27000,Basic Mechanics I,202230,Summer 2022,Y01,24390,"Jones, James D.",13.1%,8.2%,3.3%,,4.9%,13.1%,9.8%,6.6%,11.5%,8.2%,6.6%,4.9%,1.6%,,3.3%,1.6%,,,,,,,3.3%,
,,27400,Basic Mechanics II,202230,Summer 2022,001,12268,"Krousgrill, Charles M.",20.0%,,,,20.0%,20.0%,13.3%,6.7%,6.7%,13.3%,,,,,,,,,,,,,,
,,,,,,002,31432,"Krousgrill, Charles M.",5.1%,5.1%,3.4%,,16.9%,11.9%,3.4%,11.9%,6.8%,10.2%,3.4%,,8.5%,,8.5%,,,,,,,,5.1%,
,,29199,Prof Practice Extensive I,202230,Summer 2022,001,20729,"King, Julia D.",,,,,,,,,,,,,,,,,,,,100.0%,,,,
,,29299,Prof Practice Extensive II,202230,Summer 2022,001,20730,"King, Julia D.",,,,,,,,,,,,,,,,,,,,100.0%,,,,
,,30800,Fluid Mechanics,202230,Summer 2022,002,31433,"Chen, Jun",13.3%,26.7%,26.7%,,,20.0%,6.7%,,,,6.7%,,,,,,,,,,,,,
,,32300,Mechanics Of Material,202230,Summer 2022,002,31434,"Hess, Beth J.",8.7%,8.7%,4.3%,13.0%,13.0%,4.3%,21.7%,4.3%,,4.3%,,,4.3%,,8.7%,,,,,,,,4.3%,
,,35400,Machine Design,202230,Summer 2022,002,31435,"Hess, Beth J.",,10.8%,5.4%,,18.9%,10.8%,10.8%,18.9%,8.1%,10.8%,,,,,2.7%,,,,,,,,2.7%,
,,36500,Measure Control Systems I,202230,Summer 2022,004,25662,"Lillian, Todd D.",8.3%,8.3%,16.7%,8.3%,8.3%,8.3%,16.7%,,,25.0%,,,,,,,,,,,,,,
,,39399,Prof Practice Extensive III,202230,Summer 2022,001,20731,"King, Julia D.",,,,,,,,,,,,,,,,,,,,100.0%,,,,
,,39699,Prof Practice Internship,202230,Summer 2022,001,25634,"King, Julia D.",,,,,,,,,,,,,,,,,,,,100.0%,,,,
,,46300,Engineering Design,202230,Summer 2022,001,12281,"Jensen, Charles G.",26.1%,17.4%,,,26.1%,4.3%,26.1%,,,,,,,,,,,,,,,,,
,,53900,Intro Scientific Machine Learn,202230,Summer 2022,OL1,31439,"Bilionis, Ilias",69.1%,1.8%,10.9%,5.5%,,1.8%,1.8%,,,,,,,,3.6%,,,,,,,,5.5%,
,,69900,Research PhD Thesis,202230,Summer 2022,133,28607,"Ardekani, Arezoo M.",,,,,,,,,,,,,,,,,,,,100.0%,,,,
,,,,,,137,28611,"Meyer, Terrence R.",,,,,,,,,,,,,,,,,,,,100.0%,,,,
,,,,,,166,13403,"Mukherjee, Partha P.",,,,,,,,,,,,,,,,,,,,100.0%,,,,
MGMT,MGMT-Management,19000,Empowering Women In Bus,202230,Summer 2022,001,30064,"Putman, Cara C.",,,,,,,,,,,,,,,,,1.8%,98.2%,,,,,,
,,,,,,002,31781,"Putman, Cara C.",1.7%,1.7%,,,,,,,,,,,,,,,1.7%,94.8%,,,,,,
,,20000,Intro Accounting,202230,Summer 2022,002,29252,"Koharki, Kevin J.",5.6%,33.3%,,,,16.7%,,11.1%,5.6%,11.1%,,5.6%,,,11.1%,,,,,,,,,
,,,,,,003,32027,"Maienbrook, Terra D.",26.1%,10.9%,,,11.8%,12.8%,7.6%,7.1%,3.8%,9.0%,1.4%,,3.3%,,3.8%,,,,,,,,2.4%,
,,,,,,004,32028,"Koharki, Kevin J.",16.4%,25.5%,5.5%,,12.7%,5.5%,10.9%,3.6%,3.6%,1.8%,,,,,3.6%,,,,,,,,10.9%,
,,20100,Mgmt Accounting I,202230,Summer 2022,Y01,10942,"Sorensen, R S.",18.2%,10.9%,4.5%,,10.9%,7.3%,19.1%,10.9%,0.9%,10.0%,0.9%,,0.9%,,1.8%,,,,,,,,2.7%,0.9%
,,21200,Business Accounting,202230,Summer 2022,Y01,10072,"Conroy, Paula J.",21.6%,21.6%,10.8%,,5.4%,13.5%,8.1%,8.1%,,2.7%,,,,,5.4%,,,,,,,,2.7%,
,,25400,Legal Found Business,202230,Summer 2022,Y01,10140,"Fisher, Clifford D.",5.3%,20.0%,1.3%,,9.3%,12.0%,8.0%,12.0%,6.7%,18.7%,,,,,1.3%,,,,,,,,5.3%,
,,29050,Professional Internship,202230,Summer 2022,001,10948,"Paul, Noel S.",,,,,,,,,,,,,,,,,,,,88.7%,5.7%,,5.7%,
,,30400,Intro To Financial Management,202230,Summer 2022,Y01,10949,"D'Almeida, Fabricio R.",14.8%,16.4%,,,8.2%,11.5%,21.3%,8.2%,8.2%,4.9%,1.6%,,,,1.6%,,,,,,,,3.3%,
,,30500,Business Statistics,202230,Summer 2022,001,32077,"Evans, Gary W.",4.0%,4.0%,,,20.0%,8.0%,12.0%,24.0%,12.0%,8.0%,,,,,8.0%,,,,,,,,,
,,,,,,Y01,10951,"Evans, Gary W.",9.1%,11.4%,4.5%,,11.4%,15.9%,6.8%,15.9%,11.4%,4.5%,,,,,4.5%,,,,,,,,4.5%,
,,31000,Financial Mgmt,202230,Summer 2022,Y01,10954,"D'Almeida, Fabricio R.",14.6%,16.7%,,,12.5%,8.3%,29.2%,4.2%,8.3%,4.2%,,,,,,,,,,,,,2.1%,
,,32300,Principles Of Marketing,202230,Summer 2022,001,32239,"Downey, Laura A.",31.8%,,,,38.6%,,,13.6%,,,9.1%,,,,6.8%,,,,,,,,,
,,35000,Intermediate Acctg I,202230,Summer 2022,Y01,10945,"Janes, Troy D.",13.6%,13.6%,9.1%,,31.8%,4.5%,9.1%,9.1%,,,,,,,4.5%,,,,,,,,4.5%,
,,35100,Intermediate Acctg II,202230,Summer 2022,Y01,10947,"Kregar, Michael",14.3%,57.1%,4.8%,,14.3%,,9.5%,,,,,,,,,,,,,,,,,
,,35200,Strategic Management,202230,Summer 2022,Y01,10014,"Burr, John F.",4.1%,16.3%,,,28.6%,4.1%,14.3%,6.1%,,10.2%,,,4.1%,,4.1%,,,,,,,,8.2%,
,,36100,Operations Management,202230,Summer 2022,001,10963,"Li, Jianing",18.8%,6.3%,,,26.6%,14.1%,12.5%,6.3%,4.7%,3.1%,1.6%,3.1%,,,,,,,,,,,3.1%,
,,38200,Mgmt & Informatn Systm,202230,Summer 2022,Y01,10964,"Wei, Zaiyan",14.1%,12.7%,7.0%,,21.1%,21.1%,8.5%,1.4%,2.8%,5.6%,,1.4%,1.4%,,2.8%,,,,,,,,,
,,39000,Intro To Mgmt Computng  BOP,202230,Summer 2022,BOP,10977,"Henry, Darren L.",42.3%,19.2%,15.4%,,7.7%,,11.5%,,,,,,,,,,,,,,,,3.8%,
,,39200,Optimize Pers Brand & Img,202230,Summer 2022,001,31847,"Boquist, Alexander W.",40.0%,28.0%,,,16.0%,8.0%,8.0%,,,,,,,,,,,,,,,,,
,,41100,Investments Management,202230,Summer 2022,001,31831,"Liu, Yan",13.3%,6.7%,23.3%,,3.3%,6.7%,13.3%,6.7%,10.0%,,6.7%,,,,,,,,,,,,10.0%,
,,41150,Futures And Options,202230,Summer 2022,001,31289,"Liu, Yan",12.8%,12.8%,10.3%,,12.8%,7.7%,17.9%,10.3%,5.1%,5.1%,5.1%,,,,,,,,,,,,,
,,44301,Management Of Human Resources,202230,Summer 2022,Y01,10966,"Chupp, Brian K.",25.0%,8.3%,4.2%,,16.7%,8.3%,12.5%,4.2%,,12.5%,,,,,,8.3%,,,,,,,,
,,44362,Leadership & Org Change,202230,Summer 2022,Y01,29729,"Williams, Henry E.",58.3%,16.7%,,,,,25.0%,,,,,,,,,,,,,,,,,
,,44428,Human Resources Mgmt,202230,Summer 2022,Y01,10970,"Chupp, Brian K.",7.4%,11.1%,14.8%,,22.2%,,18.5%,7.4%,,7.4%,,,,,,,,,,,,,11.1%,
,,45500,Legal Bkgrnd Bus I,202230,Summer 2022,Y01,29265,"Fisher, Clifford D.",5.3%,5.3%,5.3%,,26.3%,42.1%,15.8%,,,,,,,,,,,,,,,,,
,,47300,Data Mining,202230,Summer 2022,Y01,11276,"Lanham, Matthew A.",23.1%,30.8%,,,15.4%,7.7%,15.4%,7.7%,,,,,,,,,,,,,,,,
,,52020,Anlytcs For Mktg Mgr,202230,Summer 2022,002,32046,"Lee, Jinsuh",14.6%,18.8%,2.1%,,2.1%,2.1%,12.5%,,47.9%,,,,,,,,,,,,,,,
,,52500,Marketing Analytics,202230,Summer 2022,001,32038,"Dai, Weijia",23.0%,16.4%,,,36.1%,6.6%,18.0%,,,,,,,,,,,,,,,,,
,,58600,Python Programming,202230,Summer 2022,001,32232,"Wang, Yang",19.2%,11.5%,3.8%,,19.2%,7.7%,38.5%,,,,,,,,,,,,,,,,,
,,,,,,B03,30028,"Wang, Yang",9.7%,22.6%,9.7%,,22.6%,16.1%,19.4%,,,,,,,,,,,,,,,,,
,,,,,,B04,31738,"Wang, Yang",9.7%,9.7%,22.6%,,25.8%,3.2%,29.0%,,,,,,,,,,,,,,,,,
,,59000,Cloud Marketing,202230,Summer 2022,004,31844,"Lee, Jinsuh",58.3%,12.5%,,,8.3%,8.3%,12.5%,,,,,,,,,,,,,,,,,
,,59699,MS Internship,202230,Summer 2022,002,11222,"Schukraft, Jennifer L.",,,,,,,,,,,,,,,,,,,,100.0%,,,,
,,60000,Accounting For Managers,202230,Summer 2022,001,31846,"Sorensen, R S.",37.5%,12.5%,8.3%,,8.3%,8.3%,16.7%,4.2%,,4.2%,,,,,,,,,,,,,,
,,61000,Financial Management,202230,Summer 2022,001,31317,"Boquist, Alexander W.",29.2%,4.2%,,,29.2%,,37.5%,,,,,,,,,,,,,,,,,
,,61400,Investments,202230,Summer 2022,004,31321,"Gulen, Huseyin",30.8%,11.5%,3.8%,,34.6%,,15.4%,,,,,,,,3.8%,,,,,,,,,
,,62000,Marketing Management,202230,Summer 2022,001,32005,"Mcquiston, Daniel H.",8.5%,57.4%,,,17.0%,6.4%,10.6%,,,,,,,,,,,,,,,,,
,,,,,,002,32040,"Kar, Wreetabrata",14.9%,25.5%,,,23.4%,8.5%,25.5%,,,,,,,,,2.1%,,,,,,,,
,,,,,,003,32278,"Mcquiston, Daniel H.",21.7%,28.3%,,,30.4%,,19.6%,,,,,,,,,,,,,,,,,
,,,,,,004,32291,"Mcquiston, Daniel H.",39.5%,21.1%,,,18.4%,,15.8%,2.6%,,,,,,,,,,,,,,,2.6%,
,,,,,,005,32292,"Mcquiston, Daniel H.",27.1%,5.1%,,,57.6%,,8.5%,1.7%,,,,,,,,,,,,,,,,
,,67000,Business Analytics,202230,Summer 2022,001,32200,"Tang, Kwei",13.0%,26.1%,13.0%,,26.1%,4.3%,17.4%,,,,,,,,,,,,,,,,,
,,,,,,002,32202,"Tawarmalani, Mohit",17.0%,17.0%,9.4%,,37.7%,3.8%,11.3%,3.8%,,,,,,,,,,,,,,,,
,,,,,,003,32203,"Tawarmalani, Mohit",15.7%,11.8%,5.9%,,37.3%,5.9%,21.6%,2.0%,,,,,,,,,,,,,,,,
,,67200,Advanced Business Analytics,202230,Summer 2022,001,31833,"Zhu, Zhiwei",13.9%,22.2%,,,27.8%,8.3%,27.8%,,,,,,,,,,,,,,,,,
,,68300,IT Innov And Comp Advantage,202230,Summer 2022,002,32183,"Dehondt, Gerald R.",4.8%,23.8%,,,,,71.4%,,,,,,,,,,,,,,,,,
,,,,,,003,32184,"Dehondt, Gerald R.",8.2%,45.9%,,,1.6%,,44.3%,,,,,,,,,,,,,,,,,
MSE,MSE-Materials Engineering,23000,Struc & Prop Of Mat,202230,Summer 2022,001,14455,"Trice, Rodney W.",33.8%,,4.1%,,37.8%,,8.1%,4.1%,,4.1%,2.7%,,,,2.7%,,,,,,,,2.7%,
,,33000,Process & Prop Of Materials,202230,Summer 2022,002,14367,"Morales Espejo, Jesus H.",27.3%,18.2%,27.3%,,9.1%,,9.1%,,9.1%,,,,,,,,,,,,,,,
,,69900,Research PhD Thesis,202230,Summer 2022,048,12051,"Wang, Haiyan",,,,,,,,,,,,,,,,,,,,100.0%,,,,
MUS,MUS-Music History & Theory,25000,Music Appreciation,202230,Summer 2022,Y03,21965,"Monical, Dwight L.",72.7%,,,,21.2%,,,,,,,,,,,3.0%,,,,,,,3.0%,
NUCL,NUCL-Nuclear Engineering,27300,Mechanics Of Materials,202230,Summer 2022,001,10649,"Lopez-De-Bertodano, Martin A.",19.4%,19.4%,45.2%,,,3.2%,12.9%,,,,,,,,,,,,,,,,,
NUR,NUR-Nursing,31401,Adult Nursing I,202230,Summer 2022,001,12070,"Ailor, Mark A.",30.0%,,,,70.0%,,,,,,,,,,,,,,,,,,,
,,31501,Nur Childbearing Families,202230,Summer 2022,002,12073,"Garringer, Cynthia J.",37.9%,,,,58.6%,,,3.4%,,,,,,,,,,,,,,,,
,,31601,Integration Seminar I,202230,Summer 2022,001,11336,"Garringer, Cynthia J.",93.1%,,,,3.4%,,,3.4%,,,,,,,,,,,,,,,,
,,41401,Pediatric Nursing,202230,Summer 2022,001,29100,"Johnson, Rebecca C.",57.1%,,,,42.9%,,,,,,,,,,,,,,,,,,,
,,41501,Public Health Nursing,202230,Summer 2022,003,29107,"Ajuwon, Abidemi Mary",100.0%,,,,,,,,,,,,,,,,,,,,,,,
,,51100,Health Promo APN,202230,Summer 2022,007,12078,"Ross, Karla C.",60.6%,,,,39.4%,,,,,,,,,,,,,,,,,,,
,,51300,Hlth Promo Spec Popul,202230,Summer 2022,003,12079,"Ross, Karla C.",100.0%,,,,,,,,,,,,,,,,,,,,,,,
,,51500,Hlth Prom Pediatrc Pop,202230,Summer 2022,006,12160,"Coddington, Jennifer A.",100.0%,,,,,,,,,,,,,,,,,,,,,,,
,,62400,Evidence-Based Practice,202230,Summer 2022,001,12866,"Abrahamson, Kathleen A.",94.4%,,,,5.6%,,,,,,,,,,,,,,,,,,,
,,64100,Principles Of Epidemiology,202230,Summer 2022,002,13921,"Xu, Dongjuan",87.5%,,,,12.5%,,,,,,,,,,,,,,,,,,,
,,64200,Systems Approaches In Healthca,202230,Summer 2022,002,29229,"Mccomb, Sara A.",100.0%,,,,,,,,,,,,,,,,,,,,,,,
,,67400,"Qual, Leader And APN",202230,Summer 2022,002,15174,"Sorg, Margaret J.",100.0%,,,,,,,,,,,,,,,,,,,,,,,
NUTR,NUTR-Nutrition Science,30300,Essentials Of Nutr,202230,Summer 2022,Y01,11902,"Burgess, John R.",31.8%,31.8%,4.5%,,,4.5%,13.6%,,4.5%,4.5%,,,,,4.5%,,,,,,,,,
,,,,,,Y02,11903,"Burgess, John R.",31.8%,4.5%,22.7%,,13.6%,,9.1%,4.5%,,4.5%,,,,,4.5%,,,,,,,,4.5%,
,,,,,,Y03,16463,"Burgess, John R.",21.7%,8.7%,17.4%,,4.3%,8.7%,8.7%,4.3%,4.3%,4.3%,,,4.3%,,,4.3%,,4.3%,,,,,4.3%,
,,,,,,Y04,22721,"Burgess, John R.",26.1%,17.4%,13.0%,,13.0%,4.3%,8.7%,,,4.3%,,,,,8.7%,,,,,,,,4.3%,
,,,,,,Y05,24199,"Burgess, John R.",13.0%,17.4%,17.4%,,13.0%,8.7%,,8.7%,4.3%,8.7%,,,4.3%,,4.3%,,,,,,,,,
,,,,,,Y06,11939,"Burgess, John R.",13.6%,22.7%,22.7%,,13.6%,13.6%,4.5%,,,,,,,,9.1%,,,,,,,,,
,,31500,Fund Of Nutrition,202230,Summer 2022,001,13341,"Furiya, Alvin J.",23.8%,23.8%,28.6%,,,,23.8%,,,,,,,,,,,,,,,,,
,,43700,Macronutrient Metab,202230,Summer 2022,002,24220,"Cross, Tzu Wen L.",20.7%,17.2%,6.9%,,10.3%,3.4%,31.0%,3.4%,,3.4%,,,3.4%,,,,,,,,,,,
OBHR,OBHR-Orgnztnl Bhvr &Hum Resrce,33000,Intro To Org Behavior,202230,Summer 2022,Y01,25778,"Ying, Jonathan G.",27.7%,10.8%,3.1%,,27.7%,1.5%,15.4%,4.6%,1.5%,,1.5%,,1.5%,,,,,,,,,,4.6%,
OLS,OLS-Organiz Ldrshp&Supervision,38600,Ldrshp For Org Change & Innov,202230,Summer 2022,010,31808,"Hutcheson, John S.",64.0%,,,,32.0%,,,,,,4.0%,,,,,,,,,,,,,
,,47700,Conflict Management,202230,Summer 2022,001,29519,"Samson, William A.",16.7%,5.6%,55.6%,,,,5.6%,,,,,,,,16.7%,,,,,,,,,
PES,PES-Physical Education Skills,11100,Lifetime Fitness,202230,Summer 2022,008,11878,"Pritt, Tyler D.",75.9%,,,,3.4%,,6.9%,6.9%,,3.4%,,,,,,,,,,,,,3.4%,
,,11600,"Tennis, Beginner",202230,Summer 2022,003,11453,"Braden, Joseph M.",,,81.8%,,,,,,,,,,,,,,,,,,,,18.2%,
PHIL,PHIL-Philosophy,11000,Big Questions: Intro To Phil,202230,Summer 2022,001,10653,"Azizi, Ali",21.1%,5.3%,10.5%,,26.3%,15.8%,10.5%,10.5%,,,,,,,,,,,,,,,,
,,,,,,002,10322,"Cordry, Duncan R.",16.7%,27.8%,11.1%,,16.7%,,22.2%,,,,,,,,5.6%,,,,,,,,,
,,11005,Intro Phil Through Video Games,202230,Summer 2022,001,32053,"Resto Quinones, Jashiel E.",7.1%,42.9%,,,7.1%,7.1%,21.4%,,,,,,,,14.3%,,,,,,,,,
,,11100,Introduction To Ethics,202230,Summer 2022,004,22015,"Brown, Mary E.",48.6%,,37.1%,,11.4%,2.9%,,,,,,,,,,,,,,,,,,
,,11400,Global Moral Issues,202230,Summer 2022,001,24118,"Knuckles, Abigail F.",21.1%,13.2%,18.4%,,13.2%,5.3%,13.2%,,,7.9%,,,,,7.9%,,,,,,,,,
,,15000,Principles Of Logic,202230,Summer 2022,001,10682,"Yang, Chen",10.0%,,25.0%,,25.0%,,10.0%,,,10.0%,,,,,10.0%,,,,,,,,10.0%,
,,27000,Biomed Ethics,202230,Summer 2022,001,10443,"Vrabely, Alex T.",44.4%,14.8%,29.6%,,5.6%,1.9%,,1.9%,,,,,,,,,,,,,,,1.9%,
,,29000,Environmental Ethics,202230,Summer 2022,001,10323,"Elmore, Benjamin A.",21.4%,21.4%,28.6%,,7.1%,,,7.1%,,,,,7.1%,,,,,,,,,,7.1%,
PHRM,PHRM-Pharmacy,84200,Community Pharmacy IPPE,202230,Summer 2022,001,31618,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,,,,,002,31635,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,,,,,003,31636,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,86200,Institutional Pharmacy IPPE,202230,Summer 2022,001,29744,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
